Unnamed: 0.1,Text,Platform,Hashtags,Retweets,Likes,Country,Year,Month,Day,Hour,Sentiment
574,"Amidst the pages of a captivating mystery novel, the reader unravels clues and secrets, experiencing a thrilling journey of suspense and revelation. ",2, #ThrillingJourney #MysteryNovel ,0.06969545286612429,0.1490289585926226, UK ,2017,4,10,21,265
407,Heartfelt gratitude for the laughter shared during a family reunion. ,0, #Gratitude #FamilyLaughter              ,0.06969545286612429,0.1490289585926226, Austria         ,2017,12,28,19,129
503,"Sailing the azure waters of the Maldives, each wave a whisper of serenity in paradise. ",0, #Serenity #ParadiseWhispers ,0.06969545286612429,0.1490289585926226, Maldives ,2019,10,28,14,243
48, Reflecting on the beauty of nature.                ,0, #Nature #Reflection                     ,-0.9223031595950428,-0.9162952375968269, Australia ,2023,1,31,10,214
33, Coding a new project with enthusiasm.              ,0, #Coding #Enthusiasm                   ,1.2034081528217437,1.214353154782072, USA ,2023,1,25,13,214
201," Gazing at the sunset, a melancholic longing for moments that slip through the fingers of time. ",1, #Melancholy #SunsetMoments                 ,-1.3474454220784002,-1.27140330299331, Australia     ,2019,6,18,20,187
135, Reverence for the artistry displayed in a museum.      ,1, #Reverence #ArtAppreciation                  ,-0.4971608971116855,-0.5611871722003436, UK        ,2020,11,11,15,235
28, Quiet evening with a good book.                    ,1, #Reading #QuietTime                     ,-0.9223031595950428,-0.9162952375968269, Australia ,2023,1,23,19,214
644,Exploring the world of coding. Debugging is an adventure on its own! #CodingJourney #HighSchoolCoder ,2, #CodingAdventure #HighSchoolCoderLife ,0.4948377153494816,0.5041370239891058, UK,2023,8,2,14,110
231," A journey into the past, flipping through the pages of an old diary, nostalgia taking the lead. ",0, #Nostalgia #DiaryJourney                 ,-1.3474454220784002,-1.27140330299331, Canada        ,2018,8,10,15,201
490,"In the carnival of emotions, the rollercoaster of thrill sends the heart on a wild ride. ",1, #Thrill #WildHeartRide ,1.911978590294006,1.9245692855750383, South Africa ,2019,3,28,15,262
379,Embracing the thrill of speed on a rollercoaster's exhilarating twists. ,0, #Thrill #RollercoasterAdventure        ,0.06969545286612429,0.1490289585926226, Germany         ,2020,7,25,12,263
289," Hopeful whispers of wind, carrying the promises of a brighter tomorrow, a symphony of optimism in the air of possibilities. ",2, #Hopeful #BrighterTomorrows ,-0.9223031595950428,-0.9162952375968269, India ,2023,5,6,7,152
419,Marveling at the kaleidoscope of colors in a vibrant street market. ,1, #Marvel #ColorfulStreetMarket          ,0.06969545286612429,0.1490289585926226, Brazil          ,2015,8,22,15,185
392,Immersed in the enchanting melodies of a street musician's violin. ,3, #Melodic #StreetMusic                   ,-0.4971608971116855,-0.5611871722003436, France           ,2019,4,5,17,188
593,Caught up on the latest fashion trends and now planning a shopping spree. #Fashionista #TrendyTeen ,2, #FashionGoals #TeenStyle ,-0.2137327221227806,-0.20607910680386055, USA,2023,6,1,18,110
499,"Embarking on a gondola ride in Venice, each canal reflecting the romance of this timeless city. ",1, #Romance #TimelessCity ,-0.2137327221227806,-0.20607910680386055, Italy ,2019,4,18,16,236
139, Contentment in the simplicity of a home-cooked meal. ,0, #Contentment #HomeCooking                     ,0.4948377153494816,0.5041370239891058, India    ,2015,9,12,13,57
63, Sending affectionate vibes to all my followers!          ,1, #Affection #PositiveVibes                   ,-0.9223031595950428,-0.9162952375968269,USA,2023,2,15,16,9
472,"Laughter echoes in the air, a chorus of happiness that lifts the spirit higher. ",2, #Happiness #SpiritLifter ,1.911978590294006,1.9245692855750383, Canada ,2018,4,12,18,136
129, Empowerment through learning and personal growth.      ,1, #Empowerment #PersonalGrowth                  ,0.4948377153494816,0.5041370239891058,USA,2014,7,20,11,95
712,Attending a school assembly to stay informed about upcoming events and announcements. Staying connected with school activities. ,2, #SchoolEvents #HighSchoolConnectivity ,-0.2137327221227806,-0.20607910680386055, Canada,2023,10,9,22,196
521,"At a Justin Bieber concert, the infectious beats of 'Baby' create a dance floor of unbridled enthusiasm. ",1, #Enthusiasm #JustinBieber ,2.6205490277662684,2.6347854163680045, Canada ,2018,8,5,20,101
65, Disappointed with the service at a local restaurant.    ,3, #Disappointed #BadService                   ,-0.4971608971116855,-0.5611871722003436, India      ,2023,2,16,9,80
14, Technology is changing the way we live.            ,3, #Tech #Innovation                       ,-0.9223031595950428,-0.9162952375968269, India    ,2023,1,19,9,197
157, Compassion in volunteering for a local charity.       ,0, #Compassion #VolunteerWork                   ,-0.4971608971116855,-0.5611871722003436, USA      ,2015,12,18,14,47
41, Planning a garden makeover for spring.             ,3, #Gardening #Spring                     ,0.4948377153494816,0.5041370239891058, USA      ,2023,1,28,14,214
493,"Exploring the wonders of Ferrari World, the roar of engines creating a symphony of speed. ",0, #Excitement #SymphonyOfSpeed ,0.06969545286612429,0.1490289585926226, Italy ,2019,11,10,14,110
380,Harmony resonates as musicians play a melody of unity and togetherness. ,1, #Harmony #MusicalUnity                   ,1.911978590294006,1.9245692855750383, Sweden          ,2019,11,30,19,141
188, Regret for decisions that led to a painful present.,3, #Regret #PastChoices                        ,-1.3474454220784002,-1.27140330299331, USA          ,2018,12,15,16,227
217," Exploring new horizons with the spark of curiosity, an adventurer in the vast landscape of knowledge. ",0, #Curiosity #NewHorizons                  ,0.06969545286612429,0.1490289585926226, India         ,2022,4,15,8,68
53, Can't believe the injustice happening in our society.,3, #Injustice #Angry                            ,-0.2137327221227806,-0.20607910680386055, Canada     ,2023,2,11,9,15
338,Overwhelmed by the support received during a personal challenge.,0, #Overwhelmed #SupportiveCommunity          ,0.4948377153494816,0.5041370239891058, USA               ,2021,5,20,17,209
296," A playful escapade in the carnival of life, carousel laughter and cotton candy dreams swirling in the joyous atmosphere. ",0, #Playful #CarnivalEscapade ,0.35312362785502915,0.3620937978305125, Australia ,2018,8,22,17,211
252," A heart overflowing with gratitude, a garden where appreciation blooms in the soil of kindness and connection. ",0, #Grateful #BlossomingConnection ,-0.2137327221227806,-0.20607910680386055, USA ,2023,2,28,9,127
462,"Nostalgia, a bittersweet dance in the moonlit ballroom of cherished memories. ",2, #Nostalgia #CherishedMemories ,-0.4971608971116855,-0.5611871722003436, Italy ,2019,5,15,21,198
456,"Tears, the currency of grief, spent in the marketplace of lost love and longing. ",0, #Grief #LostLoveLonging ,0.4948377153494816,0.5041370239891058, USA ,2016,12,22,21,133
730,Successfully fundraising for a school charity initiative. The joy of giving back to the community! ,2, #CommunityGiving #HighSchoolPhilanthropy ,0.06969545286612429,-0.06403588064526729, Canada,2019,4,5,17,139
270," Navigating the river of contentment, a serene boat cruise through the tranquil waters of inner peace and acceptance. ",1, #Contentment #TranquilWaters ,-0.2137327221227806,-0.20607910680386055, Canada ,2019,4,27,9,56
202," Revisiting old photographs, caught in the embrace of nostalgia's bittersweet symphony. ",0, #Nostalgia #MemoryLane                     ,-1.630873597067305,-1.6265113683897932, USA          ,2018,2,5,15,201
162, Reverence for the wonders of nature on a hiking trail.,1, #Reverence #NatureExploration                ,-0.4971608971116855,-0.5611871722003436, USA        ,2020,5,11,15,234
556,"In the golf tournament, a missed crucial putt results in defeat, causing the golfer to reflect on the pressure of high-stakes competition. ",0, #Pressure #GolfDefeat ,-0.4971608971116855,-0.5611871722003436, USA ,2016,8,20,18,216
402,Radiant joy akin to blossoming flowers on a sunlit spring morning. ,0, #Radiance #SpringBlooms                 ,0.4948377153494816,0.5041370239891058, Netherlands     ,2022,5,5,10,222
477,"In the dance of positivity, every step is a rhythm, uplifting the soul in harmony. ",1, #Positivity #SoulUpliftment ,-0.4971608971116855,-0.5611871722003436, France ,2016,9,18,19,215
106, Excitement for a weekend road trip to explore new places. ,3, #Excitement #WeekendAdventure               ,0.4948377153494816,0.5041370239891058, India     ,2023,3,2,16,110
566,"Connecting with the melody of a live orchestra, the music enthusiast experiences a symphony that resonates deep within the soul. ",0, #Harmony #OrchestraMelody ,-0.4971608971116855,-0.5611871722003436, UK ,2016,8,22,19,140
390,Awe-inspired by the grandeur of an ancient cathedral's intricate architecture. ,0, #Awe #ArchitecturalGrandeur            ,-0.4971608971116855,-0.5611871722003436, Czech Republic  ,2018,8,18,14,25
1, Traffic was terrible this morning.                 ,3, #Traffic #Morning                        ,-2.339444034539567,-2.3367274991827593, Canada   ,2023,1,15,8,195
683,Trying out a new smoothie recipe for a healthy start to the week. Smoothie enthusiast: Level up! ,1, #HealthyLiving #HighSchoolWellness ,0.21140954036057674,-0.06403588064526729, UK,2023,9,10,20,110
562,"Embarking on a spontaneous road trip, the traveler discovers hidden gems, creating memories that will be cherished for a lifetime. ",2, #Adventure #RoadTripMemories ,1.911978590294006,1.9245692855750383, USA ,2019,9,28,20,8
81, Overflowing happiness: welcoming a new family member!  ,1, #Happiness #NewFamilyMember                 ,1.2034081528217437,1.214353154782072, UK           ,2023,2,22,10,137
206," Serenity found in the stillness of nature, a tranquil retreat from the chaos of the modern world. ",3, #Serenity #NatureRetreat                   ,-1.3474454220784002,-1.27140330299331, Australia    ,2021,7,3,19,246
35, Winter sports day at the local park.               ,3, #WinterSports #Fun                     ,-0.9223031595950428,-0.9162952375968269, Canada   ,2023,1,26,14,214
509,"In the tranquility of Kyoto's bamboo forest, whispers of ancient Zen wisdom echo through the groves. ",0, #Tranquility #ZenWisdom ,0.4948377153494816,0.5041370239891058, Japan ,2023,2,28,16,267
428,"Haunted by regrets, the ghost of the past lingers relentlessly.   ",3, #Regret #HauntedPast                    ,-0.4971608971116855,-0.5611871722003436, France         ,2018,12,15,10,226
455,"In the garden of broken dreams, petals fall, a silent testimony to shattered hopes. ",2, #Desolation #ShatteredHopes ,-0.2137327221227806,-0.20607910680386055, UK ,2018,6,10,13,71
367,Pride in achieving a personal milestone in career progression.   ,0, #Pride #CareerMilestone                  ,0.9199799778328389,0.8592450893855889, UK                ,2016,4,15,14,219
92, Overflowing adoration for a cute rescue puppy! 🐶       ,3, #Adoration #PuppyLove                       ,0.06969545286612429,0.1490289585926226, UK         ,2023,2,26,10,6
340,"Reflecting on life's journey, grateful for the lessons learned. ",3, #Gratitude #LifeLessons                    ,1.911978590294006,1.9245692855750383, Brazil            ,2018,12,5,8,130
565,"In the world of science, a breakthrough discovery unfolds, pushing the boundaries of knowledge and opening new frontiers of exploration. ",2, #Breakthrough #ScientificDiscovery ,0.9199799778328389,0.8592450893855889, Germany ,2020,5,20,16,37
346,Motivated to achieve fitness goals after an invigorating workout.  ,0, #Motivation #FitnessGoals                 ,2.6205490277662684,2.6347854163680045, Australia          ,2022,2,28,7,193
242," Ambivalence in the air, caught between the crossroads of conflicting emotions and decisions. ",1, #Ambivalence #CrossroadsConfusion        ,-0.9223031595950428,-0.9162952375968269, Canada        ,2022,8,5,11,12
13," New year, new fitness goals! 💪                    ",1, #NewYear #FitnessGoals                  ,0.9199799778328389,0.8592450893855889, USA        ,2023,1,18,18,214
316," Frustrated attempts to mend a broken connection, the threads of understanding slipping through the fingers like grains of sand. ",0, #Frustrated #SlippingThreads ,-1.0640172470894953,-1.05833846375542, UK ,2020,9,3,12,121
601,"Spent the afternoon at a museum, pretending to be cultured. Art enthusiast in the making. #MuseumDay #TeenArtLover ",0, #CulturalDay #TeenCuriosity ,-0.2137327221227806,-0.20607910680386055, USA,2023,6,9,14,64
388,"Embarking on a culinary adventure, savoring exotic flavors around the world. ",3, #Adventure #CulinaryJourney             ,1.911978590294006,1.9245692855750383, Belgium         ,2019,3,2,20,8
274," Confident strides in the dance of life, a ballroom where self-assuredness leads, twirling through challenges with grace. ",0, #Confident #DanceOfLife ,0.21140954036057674,0.22005057167191922, Canada ,2021,1,15,13,50
167, Jealousy consumes me as I witness others' success. ,3, #Jealousy #Envy                               ,-1.3474454220784002,-1.27140330299331, India        ,2020,8,12,11,170
726,Participating in a school-wide art exhibition. Witnessing creativity and spreading positive vibes! ,1, #ArtisticExpression #HighSchoolCreativity ,0.21140954036057674,0.07800734551332597, USA,2015,11,10,16,139
647,"Daydreaming about the upcoming prom. The dress, the dance – it's a fairytale in the making! ",2, #PromDreams #HighSchoolFairytale ,1.2034081528217437,1.214353154782072, Canada,2023,8,5,19,110
485,"Lost in the maze of curiosity, each twist and turn unveils the treasures of discovery. ",1, #Curiosity #TreasuresOfDiscovery ,0.06969545286612429,0.1490289585926226, India ,2018,9,22,12,64
715,Attending a workshop on time management to enhance organizational skills. Striving for efficiency. ,2, #EfficiencyGoals #HighSchoolSkills ,0.21140954036057674,0.07800734551332597, Canada,2023,10,12,18,196
505,"Walking the Great Wall of China, each step a testament to ancient engineering marvels. ",2, #Awe #EngineeringMarvels ,-0.4971608971116855,-0.5611871722003436, China ,2017,8,18,19,24
244," Determination ablaze, forging a path through challenges, sculpting dreams into tangible realities. ",3, #Determination #SculptingDreams          ,-0.2137327221227806,-0.20607910680386055, UK            ,2021,10,10,14,78
567,"Embracing the aroma of freshly baked bread, the home chef finds joy in the art of baking, creating delicious memories for loved ones. ",1, #JoyInBaking #HomemadeDelights ,0.06969545286612429,0.1490289585926226, India ,2023,4,10,17,174
563,"Amidst the bustling city, a quiet café becomes a sanctuary for reflection, where a cup of coffee brings solace to the wandering mind. ",0, #Solace #CafeReflection ,1.2034081528217437,1.214353154782072, France ,2022,3,15,18,249
687,Feeling down after not making the sports team. Disappointment lingers. ,2, #Disappointment #HighSchoolSports ,-0.6388749846061379,-0.6322087852796403, USA,2023,9,14,18,239
190," Sinking in despair, each day darker than the last. ",0, #Despair #DarkDays                          ,-1.630873597067305,-1.6265113683897932, India         ,2020,8,20,20,75
476,"Basking in the glow of accomplishment, each milestone a stepping stone to happiness. ",0, #Accomplishment #HappinessMilestone ,0.9199799778328389,0.8592450893855889, Germany ,2020,6,10,17,2
682,Accidentally walked into the wrong classroom on the first day. Classroom mix-up: Awkward start! ,2, #FirstDayOops #HighSchoolEmbarrassment ,-0.7805890721005904,-0.7742520114382335, USA,2023,9,9,17,91
511,"At the front row of Adele's concert, each note of 'Someone Like You' resonates with soul-stirring emotion. ",1, #Emotion #AdeleConcert ,2.6205490277662684,2.6347854163680045, USA ,2022,9,15,20,92
59, Sharing love and positive vibes with everyone! ❤️      ,3, #Love #SpreadLove                            ,-0.9223031595950428,-0.9162952375968269, Australia  ,2023,2,14,8,184
475,"Serenading the stars with a heart full of gratitude, a melody of thankfulness. ",2, #Gratitude #ThankfulMelody ,0.06969545286612429,0.1490289585926226, India ,2017,12,22,21,128
561,"In the serene beauty of a sunset, nature unfolds a canvas of colors, evoking a sense of tranquility and wonder. ",1, #Tranquility #SunsetBeauty ,2.6205490277662684,2.6347854163680045, Canada ,2021,7,10,19,267
253," Extending a hand, empathetic threads weaving a tapestry of understanding, embracing the joys and sorrows of others. ",1, #Empathetic #TapestryOfUnderstanding ,-0.9223031595950428,-0.9162952375968269, UK ,2018,4,3,14,94
21, Exploring the world of virtual reality.            ,0, #VR #VirtualReality                     ,-0.9223031595950428,-0.9162952375968269,USA,2023,1,21,13,214
314," Jealousy, a venom that seeps through the veins, poisoning the heart and turning it into a breeding ground for discontent. ",2, #Jealous #HeartOfDiscontent ,-0.7805890721005904,-0.7742520114382335, Australia ,2019,12,12,17,168
460,"Like a withered rose in the garden of love, petals fall, a silent surrender to time. ",1, #Loss #SilentSurrender ,0.9199799778328389,0.8592450893855889, France ,2023,2,10,14,181
161, Fulfillment in completing a challenging puzzle.      ,3, #Fulfillment #PuzzleChallenge                ,0.06969545286612429,0.1490289585926226, India    ,2019,11,28,18,125
277," Whispering tales of inspiration to the stars, a storyteller crafting constellations from the threads of imagination. ",0, #Inspired #TalesToTheStars ,-1.0640172470894953,-1.05833846375542, UK ,2020,8,29,20,163
192," Loneliness echoes in empty spaces, yearning for connection.",1, #Loneliness #YearningForConnection         ,-0.9223031595950428,-0.9162952375968269, Australia     ,2019,9,12,18,178
386,Savoring the warmth of a cup of cocoa on a chilly winter evening.   ,1, #Coziness #WarmWinterEvening           ,1.2034081528217437,1.214353154782072, Switzerland     ,2020,1,12,18,58
414,Inspired by the resilience of a lone tree standing tall in a storm. ,0, #Resilience #StandingTall              ,1.911978590294006,1.9245692855750383, USA             ,2021,4,15,14,233
492,"Lost in the enchantment of Disneyland, each ride a journey into the realm of childhood fantasies. ",1, #Enchantment #ChildhoodFantasies ,1.2034081528217437,1.214353154782072, USA ,2022,9,28,15,96
344,Overjoyed by the warmth of a cozy fireplace on a winter evening.   ,3, #Overjoyed #WinterWarmth                  ,-0.4971608971116855,-0.5611871722003436, Canada            ,2021,12,8,19,207
309," Shattered dreams lie on the floor like fragments of glass, a mosaic of disappointment crafted by the hands of frustration. ",1, #Frustrated #MosaicOfDisappointment ,-0.9223031595950428,-0.9162952375968269, Canada ,2022,1,7,11,121
662,Tried to impress my crush with a smooth conversation. Ended up spilling my drink. Smooth level: Nonexistent! ,2, #CrushFail #HighSchoolEmbarrassment ,1.2034081528217437,1.214353154782072, Canada,2023,8,20,17,91
131, Tenderness in the warmth of a cozy winter evening.     ,3, #Tenderness #CozyEvening                     ,0.4948377153494816,0.5041370239891058, UK       ,2016,2,10,19,261
664,Trying to set a new trend by juggling textbooks between classes. Academic juggling: A unique skill! ,0, #TextbookJuggling #HighSchoolSkills ,0.06969545286612429,-0.20607910680386055, Canada,2023,8,22,12,110
100, A moment of shame for not speaking up against injustice.,0, #Shame #Injustice                           ,-0.9223031595950428,-0.9162952375968269, India     ,2023,2,28,19,248
373,Giggles and joy echo in the air during a children's playdate.      ,0, #PlayfulJoy #ChildrensPlaydate           ,0.06969545286612429,0.1490289585926226, Japan            ,2020,12,15,15,212
88, Awe-struck by the beauty of the night sky.               ,0, #Awe #StarryNight                        ,0.06969545286612429,0.1490289585926226, Australia ,2023,2,24,20,26
459,"In the tapestry of despair, threads of hope unravel, leaving a portrait of sorrow. ",0, #Despair #UnraveledHope ,-0.4971608971116855,-0.5611871722003436, India ,2017,8,28,19,72
331," Shattered dreams lie on the floor like fragments of glass, a mosaic of disappointment crafted by the hands of frustration. ",2, #Frustrated #MosaicOfDisappointment ,-0.9223031595950428,-0.9162952375968269, Canada ,2022,1,7,11,121
215," Determination burning like a wildfire, overcoming obstacles, turning dreams into reality. ",3, #Determination #DreamsIntoReality        ,-0.4971608971116855,-0.5611871722003436, USA          ,2019,11,3,13,78
467,"Swept away by the river of regret, the currents of the past refusing to release. ",1, #Regret #PastCurrents ,-0.4971608971116855,-0.5611871722003436, UK ,2017,4,28,16,225
122, Reverence for the beauty of a historic landmark.       ,3, #Reverence #History                           ,-0.4971608971116855,-0.5611871722003436, UK      ,2019,11,11,15,235
615,"Sipping on a favorite vintage wine, each sip telling a story of the years gone by. Cheers to a life well-lived. #WineLover #VintageCheers ",1, #LifeWellLived #SeniorWine ,0.9199799778328389,0.8592450893855889, UK,2023,6,23,18,56
20, Sipping coffee and enjoying a good book.           ,3, #Reading #CoffeeTime                    ,0.06969545286612429,0.1490289585926226, India    ,2023,1,21,8,214
701,Feeling a sense of despair after a major project failure. Hard work didn't pay off this time. ,0, #ProjectStruggles #HighSchoolHardships ,-0.07201863462832815,-0.1350574937245639, UK,2023,9,28,22,239
72, Confusion clouds my mind as I navigate through decisions.,1, #Confusion #DecisionMaking                 ,0.4948377153494816,0.5041370239891058, UK   ,2023,2,18,14,52
107, Kindness witnessed today restores my faith in humanity.  ,0, #Kindness #HumanityRestored                 ,0.06969545286612429,0.1490289585926226, USA       ,2023,3,3,11,176
271," With empathy as a lantern, wandering through the dark alleys of sorrow, illuminating the path with compassion and care. ",0, #Empathetic #LanternOfCompassion ,-0.7805890721005904,-0.7742520114382335, USA ,2023,9,3,21,94
436,"Emotional exhaustion, the weight of the world crushing weary shoulders. ",1, #Exhaustion #CrushedSpirit             ,1.911978590294006,1.9245692855750383, Canada     ,2021,9,5,13,113
103, Feeling bitter about the unfairness in the workplace.   ,3, #Bitter #Unfairness                         ,-0.9223031595950428,-0.9162952375968269, Canada    ,2023,3,1,17,31
